date;DTYPE;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore
2025-01-01 21:30:00;TR;8097.0;133.0;11226.0;291.0;0.0;1978.0;-1449.0;36.0;0.0;0.0;ND;ND
2025-01-01 21:45:00;TR;8006.0;133.0;11111.0;296.0;0.0;1989.0;-1449.0;36.0;0.0;0.0;ND;ND
2025-01-01 22:00:00;TR;8104.0;133.0;10926.0;301.0;0.0;1957.0;-1447.0;36.0;0.0;0.0;ND;ND
2025-01-01 22:15:00;TR;8244.0;133.0;11027.0;312.0;0.0;1852.0;-1463.0;36.0;0.0;0.0;ND;ND
2025-01-01 22:30:00;TR;8308.0;133.0;11023.0;316.0;0.0;1835.0;-1689.0;36.0;0.0;0.0;ND;ND
2025-01-01 22:45:00;TR;8391.0;133.0;11196.0;314.0;0.0;1897.0;-1689.0;36.0;0.0;0.0;ND;ND
2025-01-01 23:00:00;TR;8383.0;133.0;11168.0;321.0;0.0;1907.0;-1681.0;36.0;0.0;0.0;ND;ND
2025-01-01 23:15:00;TR;8429.0;133.0;10929.0;325.0;0.0;1789.0;-1689.0;36.0;0.0;0.0;ND;ND
2025-01-01 23:30:00;TR;8338.0;133.0;10801.0;318.0;0.0;1714.0;-1684.0;36.0;-4.0;0.0;ND;ND
2025-01-01 23:45:00;TR;8265.0;135.0;10910.0;339.0;0.0;1666.0;-1683.0;36.0;0.0;0.0;ND;ND
2025-01-02 00:00:00;TR;8187.0;135.0;10503.0;331.0;0.0;1666.0;-1686.0;37.0;0.0;0.0;ND;ND
2025-01-02 00:15:00;TR;8117.0;135.0;9845.0;329.0;0.0;1695.0;-1760.0;38.0;0.0;5.0;ND;ND
2025-01-02 00:30:00;TR;8012.0;135.0;9232.0;333.0;0.0;1669.0;-1292.0;38.0;0.0;0.0;ND;ND
2025-01-02 00:45:00;TR;7777.0;134.0;8961.0;328.0;0.0;1628.0;-1369.0;38.0;0.0;0.0;ND;ND
2025-01-02 01:00:00;TR;7719.0;134.0;8926.0;326.0;0.0;1783.0;-1362.0;38.0;0.0;0.0;ND;ND
2025-01-02 01:15:00;TR;7739.0;133.0;9135.0;327.0;0.0;1868.0;-1131.0;38.0;0.0;0.0;ND;ND
2025-01-02 01:30:00;TR;7681.0;134.0;9080.0;330.0;0.0;1912.0;-1128.0;38.0;0.0;0.0;ND;ND
2025-01-02 01:45:00;TR;7688.0;134.0;9048.0;332.0;0.0;1906.0;-1128.0;38.0;0.0;0.0;ND;ND
2025-01-02 02:00:00;TR;7705.0;133.0;9077.0;337.0;0.0;1856.0;-1128.0;38.0;0.0;0.0;ND;ND
2025-01-02 02:15:00;TR;7798.0;133.0;9341.0;340.0;0.0;1698.0;-1448.0;38.0;0.0;0.0;ND;ND
2025-01-02 02:30:00;TR;7751.0;133.0;9211.0;344.0;0.0;1655.0;-1447.0;39.0;0.0;0.0;ND;ND
2025-01-02 02:45:00;TR;7699.0;133.0;9083.0;355.0;0.0;1652.0;-1684.0;39.0;0.0;0.0;ND;ND
2025-01-02 03:00:00;TR;7616.0;133.0;9067.0;336.0;0.0;1613.0;-1685.0;39.0;0.0;0.0;ND;ND
2025-01-02 03:15:00;TR;7634.0;133.0;9156.0;352.0;0.0;1645.0;-1682.0;38.0;0.0;0.0;ND;ND
2025-01-02 03:30:00;TR;7553.0;133.0;9046.0;346.0;0.0;1561.0;-1681.0;39.0;0.0;0.0;ND;ND
2025-01-02 03:45:00;TR;7473.0;133.0;8853.0;348.0;0.0;1534.0;-1683.0;39.0;0.0;0.0;ND;ND
2025-01-02 04:00:00;TR;7470.0;133.0;8722.0;348.0;0.0;1553.0;-1684.0;39.0;0.0;0.0;ND;ND
2025-01-02 04:15:00;TR;7493.0;133.0;8726.0;351.0;0.0;1539.0;-1448.0;38.0;0.0;0.0;ND;ND
2025-01-02 04:30:00;TR;7486.0;133.0;8869.0;347.0;0.0;1551.0;-1606.0;38.0;0.0;0.0;ND;ND
2025-01-02 04:45:00;TR;7463.0;133.0;9018.0;328.0;0.0;1548.0;-1604.0;38.0;0.0;0.0;ND;ND
2025-01-02 05:00:00;TR;7552.0;133.0;9427.0;314.0;0.0;1546.0;-1599.0;38.0;0.0;0.0;ND;ND
2025-01-02 05:15:00;TR;7616.0;134.0;10180.0;309.0;0.0;1565.0;-1445.0;38.0;0.0;0.0;ND;ND
2025-01-02 05:30:00;TR;7695.0;134.0;10498.0;312.0;0.0;1552.0;-1439.0;38.0;0.0;0.0;ND;ND
2025-01-02 05:45:00;TR;7749.0;134.0;10701.0;323.0;0.0;1556.0;-1443.0;38.0;0.0;0.0;ND;ND
2025-01-02 06:00:00;TR;7693.0;134.0;10627.0;329.0;0.0;1602.0;-1450.0;38.0;0.0;0.0;ND;ND
2025-01-02 06:15:00;TR;7788.0;134.0;10530.0;342.0;0.0;2447.0;-968.0;38.0;0.0;0.0;ND;ND
2025-01-02 06:30:00;TR;7860.0;134.0;10704.0;324.0;0.0;2834.0;-963.0;38.0;0.0;0.0;ND;ND
2025-01-02 06:45:00;TR;7923.0;131.0;10603.0;332.0;0.0;2554.0;-325.0;38.0;0.0;0.0;ND;ND
2025-01-02 07:00:00;TR;8016.0;133.0;10693.0;329.0;0.0;2579.0;-322.0;38.0;0.0;0.0;ND;ND
2025-01-02 07:15:00;TR;8103.0;133.0;10645.0;341.0;0.0;2884.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 07:30:00;TR;8175.0;190.0;10891.0;319.0;0.0;2967.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 07:45:00;TR;8247.0;256.0;10996.0;322.0;0.0;2836.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 08:00:00;TR;8405.0;256.0;10975.0;328.0;13.0;3371.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 08:15:00;TR;8404.0;276.0;11026.0;345.0;21.0;3397.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 08:30:00;TR;8564.0;306.0;11119.0;361.0;29.0;3374.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 08:45:00;TR;8620.0;367.0;11119.0;359.0;38.0;3227.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 09:00:00;TR;8700.0;404.0;11178.0;366.0;46.0;3232.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 09:15:00;TR;8845.0;442.0;11196.0;381.0;79.0;3303.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 09:30:00;TR;8876.0;449.0;11165.0;346.0;110.0;3403.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 09:45:00;TR;8870.0;480.0;11225.0;335.0;139.0;3405.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 10:00:00;TR;8962.0;516.0;11368.0;358.0;170.0;3406.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 10:15:00;TR;8959.0;535.0;11272.0;364.0;208.0;3390.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 10:30:00;TR;8925.0;535.0;11252.0;364.0;241.0;3444.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 10:45:00;TR;8733.0;537.0;11336.0;351.0;289.0;3412.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 11:00:00;TR;8735.0;538.0;11229.0;359.0;337.0;3244.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 11:15:00;TR;8848.0;537.0;11222.0;350.0;373.0;2928.0;-4.0;38.0;0.0;0.0;ND;ND
2025-01-02 11:30:00;TR;8808.0;539.0;11236.0;344.0;289.0;3155.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 11:45:00;TR;8826.0;539.0;11368.0;350.0;301.0;3265.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 12:00:00;TR;8858.0;539.0;11409.0;357.0;320.0;3242.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-02 12:15:00;TR;8847.0;540.0;11459.0;366.0;301.0;3425.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 12:30:00;TR;8821.0;538.0;11477.0;358.0;313.0;3325.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 12:45:00;TR;8881.0;540.0;11490.0;343.0;326.0;3501.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 13:00:00;TR;8798.0;537.0;11515.0;349.0;294.0;4124.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 13:15:00;TR;8805.0;537.0;11579.0;335.0;297.0;4477.0;-2.0;38.0;0.0;4.0;ND;ND
2025-01-02 13:30:00;TR;8811.0;537.0;11592.0;334.0;292.0;4128.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 13:45:00;TR;8701.0;537.0;11619.0;346.0;293.0;4073.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 14:00:00;TR;8722.0;537.0;11605.0;356.0;282.0;3435.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 14:15:00;TR;8697.0;537.0;11760.0;347.0;253.0;3041.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 14:30:00;TR;8595.0;537.0;11924.0;342.0;227.0;3063.0;-4.0;36.0;0.0;0.0;ND;ND
2025-01-02 14:45:00;TR;8567.0;538.0;12041.0;344.0;207.0;3176.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-02 15:00:00;TR;8411.0;538.0;12163.0;332.0;177.0;3230.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-02 15:15:00;TR;8495.0;538.0;12276.0;352.0;173.0;3531.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-02 15:30:00;TR;8251.0;539.0;12286.0;359.0;143.0;3587.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 15:45:00;TR;8415.0;539.0;12304.0;353.0;108.0;3546.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 16:00:00;TR;8392.0;539.0;12287.0;356.0;79.0;4018.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 16:15:00;TR;8323.0;540.0;12292.0;356.0;56.0;4719.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 16:30:00;TR;8319.0;540.0;12270.0;370.0;47.0;4969.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 16:45:00;TR;8271.0;540.0;12272.0;346.0;30.0;5059.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 17:00:00;TR;8248.0;540.0;12272.0;343.0;17.0;4835.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 17:15:00;TR;8335.0;540.0;12285.0;338.0;13.0;4736.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 17:30:00;TR;8389.0;540.0;12296.0;355.0;13.0;5049.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 17:45:00;TR;8527.0;541.0;12308.0;353.0;13.0;5061.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 18:00:00;TR;8554.0;542.0;12331.0;361.0;13.0;5072.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 18:15:00;TR;8651.0;542.0;12338.0;343.0;13.0;5065.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 18:30:00;TR;8657.0;542.0;12320.0;305.0;0.0;5162.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-02 18:45:00;TR;8745.0;542.0;12333.0;319.0;0.0;5083.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 19:00:00;TR;8820.0;542.0;12365.0;319.0;0.0;5300.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 19:15:00;TR;8751.0;543.0;12348.0;323.0;0.0;4996.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 19:30:00;TR;8722.0;543.0;12367.0;341.0;0.0;4588.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-02 19:45:00;TR;8634.0;545.0;12368.0;343.0;0.0;4471.0;-3.0;37.0;-3.0;0.0;ND;ND
2025-01-02 20:00:00;TR;8442.0;545.0;12369.0;334.0;0.0;4525.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-02 20:15:00;TR;8367.0;545.0;12355.0;322.0;0.0;4525.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-02 20:30:00;TR;8247.0;545.0;12371.0;295.0;0.0;3789.0;-2.0;38.0;-4.0;0.0;ND;ND
2025-01-02 20:45:00;TR;8193.0;545.0;12365.0;285.0;0.0;3823.0;-3.0;38.0;-4.0;0.0;ND;ND
2025-01-02 21:00:00;TR;8262.0;546.0;12371.0;276.0;0.0;3854.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 21:15:00;TR;8208.0;546.0;12361.0;262.0;0.0;4063.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 21:30:00;TR;8094.0;546.0;12369.0;229.0;0.0;3654.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-02 21:45:00;TR;7943.0;546.0;12377.0;213.0;0.0;3677.0;-3.0;38.0;0.0;0.0;ND;ND
2025-01-02 22:00:00;TR;7982.0;546.0;12367.0;198.0;0.0;3584.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-02 22:15:00;TR;8144.0;546.0;12371.0;169.0;0.0;3343.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-02 22:30:00;TR;8188.0;546.0;12372.0;160.0;0.0;3231.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-02 22:45:00;TR;8264.0;547.0;12369.0;137.0;0.0;3438.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-02 23:00:00;TR;8351.0;449.0;12379.0;119.0;0.0;3283.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-02 23:15:00;TR;8354.0;354.0;12373.0;107.0;0.0;3121.0;-84.0;37.0;0.0;0.0;ND;ND
2025-01-02 23:30:00;TR;8237.0;354.0;12371.0;87.0;0.0;3155.0;-83.0;37.0;0.0;0.0;ND;ND
2025-01-02 23:45:00;TR;8096.0;354.0;12370.0;73.0;0.0;3228.0;-81.0;37.0;0.0;0.0;ND;ND
2025-01-03 00:00:00;TR;8042.0;456.0;12374.0;77.0;0.0;3148.0;-84.0;37.0;0.0;0.0;ND;ND
2025-01-03 00:15:00;TR;7976.0;230.0;12377.0;65.0;0.0;3479.0;-81.0;38.0;0.0;0.0;ND;ND
2025-01-03 00:30:00;TR;7817.0;134.0;12387.0;63.0;0.0;3340.0;-82.0;38.0;0.0;0.0;ND;ND
2025-01-03 00:45:00;TR;7621.0;135.0;12384.0;60.0;0.0;3242.0;-732.0;38.0;0.0;0.0;ND;ND
2025-01-03 01:00:00;TR;7602.0;135.0;12382.0;57.0;0.0;3035.0;-889.0;38.0;0.0;0.0;ND;ND
2025-01-03 01:15:00;TR;7556.0;135.0;12385.0;63.0;0.0;3225.0;-967.0;38.0;0.0;0.0;ND;ND
2025-01-03 01:30:00;TR;7575.0;135.0;12388.0;74.0;0.0;3015.0;-967.0;38.0;0.0;0.0;ND;ND
2025-01-03 01:45:00;TR;7559.0;135.0;12357.0;69.0;0.0;3324.0;-1241.0;38.0;0.0;0.0;ND;ND
2025-01-03 02:00:00;TR;7582.0;135.0;12377.0;67.0;0.0;3261.0;-1292.0;38.0;0.0;0.0;ND;ND
2025-01-03 02:15:00;TR;7643.0;135.0;12385.0;64.0;0.0;3075.0;-1298.0;38.0;0.0;0.0;ND;ND
2025-01-03 02:30:00;TR;7563.0;135.0;12362.0;74.0;0.0;2905.0;-1530.0;38.0;0.0;0.0;ND;ND
2025-01-03 02:45:00;TR;7515.0;135.0;12369.0;77.0;0.0;2979.0;-1530.0;38.0;0.0;0.0;ND;ND
2025-01-03 03:00:00;TR;7479.0;135.0;12327.0;74.0;0.0;2627.0;-1530.0;38.0;0.0;0.0;ND;ND
2025-01-03 03:15:00;TR;7508.0;135.0;12227.0;76.0;0.0;2599.0;-1684.0;38.0;0.0;0.0;ND;ND
2025-01-03 03:30:00;TR;7479.0;135.0;12178.0;80.0;0.0;2449.0;-1685.0;38.0;0.0;0.0;ND;ND
2025-01-03 03:45:00;TR;7403.0;135.0;12190.0;73.0;0.0;2521.0;-1688.0;38.0;0.0;0.0;ND;ND
2025-01-03 04:00:00;TR;7368.0;135.0;12185.0;72.0;0.0;2474.0;-1687.0;39.0;0.0;0.0;ND;ND
2025-01-03 04:15:00;TR;7374.0;135.0;12196.0;75.0;0.0;2516.0;-1682.0;38.0;0.0;0.0;ND;ND
2025-01-03 04:30:00;TR;7354.0;135.0;12147.0;73.0;0.0;2513.0;-1679.0;38.0;0.0;0.0;ND;ND
2025-01-03 04:45:00;TR;7405.0;135.0;12254.0;71.0;0.0;2511.0;-1683.0;38.0;0.0;0.0;ND;ND
2025-01-03 05:00:00;TR;7438.0;135.0;12252.0;77.0;0.0;2526.0;-1684.0;38.0;0.0;0.0;ND;ND
2025-01-03 05:15:00;TR;7606.0;135.0;12257.0;87.0;0.0;2600.0;-1282.0;38.0;0.0;0.0;ND;ND
2025-01-03 05:30:00;TR;7641.0;135.0;12264.0;90.0;0.0;2666.0;-1281.0;38.0;0.0;0.0;ND;ND
2025-01-03 05:45:00;TR;7685.0;135.0;12275.0;85.0;0.0;2683.0;-1281.0;38.0;0.0;0.0;ND;ND
2025-01-03 06:00:00;TR;7700.0;135.0;12218.0;84.0;0.0;2723.0;-1285.0;38.0;0.0;0.0;ND;ND
2025-01-03 06:15:00;TR;7808.0;136.0;12263.0;86.0;0.0;3189.0;-1285.0;38.0;0.0;0.0;ND;ND
2025-01-03 06:30:00;TR;7870.0;136.0;12284.0;88.0;0.0;3192.0;-1283.0;38.0;0.0;0.0;ND;ND
2025-01-03 06:45:00;TR;7985.0;136.0;12258.0;89.0;0.0;3221.0;-1286.0;38.0;0.0;0.0;ND;ND
2025-01-03 07:00:00;TR;8036.0;136.0;12270.0;91.0;0.0;3300.0;-1288.0;38.0;0.0;0.0;ND;ND
2025-01-03 07:15:00;TR;8198.0;136.0;12244.0;100.0;0.0;3412.0;-1208.0;37.0;0.0;0.0;ND;ND
2025-01-03 07:30:00;TR;8251.0;136.0;12255.0;95.0;0.0;2891.0;-80.0;37.0;0.0;0.0;ND;ND
2025-01-03 07:45:00;TR;8404.0;136.0;12281.0;101.0;0.0;3023.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-03 08:00:00;TR;8600.0;136.0;12268.0;106.0;13.0;3276.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-03 08:15:00;TR;8595.0;136.0;12170.0;109.0;24.0;3282.0;-1.0;37.0;-3.0;0.0;ND;ND
2025-01-03 08:30:00;TR;8707.0;136.0;12261.0;111.0;36.0;3701.0;-4.0;36.0;0.0;0.0;ND;ND
2025-01-03 08:45:00;TR;8803.0;136.0;12262.0;100.0;51.0;3672.0;0.0;36.0;0.0;0.0;ND;ND
2025-01-03 09:00:00;TR;8885.0;136.0;12340.0;106.0;63.0;4131.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-03 09:15:00;TR;9037.0;136.0;12327.0;100.0;113.0;4357.0;0.0;37.0;0.0;4.0;ND;ND
2025-01-03 09:30:00;TR;9133.0;136.0;12320.0;92.0;169.0;4326.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-03 09:45:00;TR;8981.0;136.0;12313.0;92.0;262.0;4220.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-03 10:00:00;TR;9102.0;136.0;12300.0;90.0;330.0;4089.0;-4.0;37.0;0.0;0.0;ND;ND
2025-01-03 10:15:00;TR;9368.0;136.0;12305.0;92.0;402.0;4086.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 10:30:00;TR;9411.0;135.0;12301.0;95.0;449.0;3858.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-03 10:45:00;TR;9498.0;136.0;12284.0;101.0;517.0;3852.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-03 11:00:00;TR;9482.0;136.0;12345.0;105.0;591.0;3371.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-03 11:15:00;TR;9535.0;135.0;12354.0;99.0;585.0;3387.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-03 11:30:00;TR;9548.0;135.0;12350.0;93.0;659.0;3152.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 11:45:00;TR;9519.0;135.0;12367.0;96.0;651.0;3367.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 12:00:00;TR;9544.0;135.0;12365.0;97.0;590.0;3457.0;-3.0;37.0;0.0;0.0;ND;ND
2025-01-03 12:15:00;TR;9508.0;135.0;12377.0;103.0;603.0;3266.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 12:30:00;TR;9479.0;135.0;12389.0;101.0;647.0;3179.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 12:45:00;TR;9621.0;135.0;12345.0;98.0;660.0;3297.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 13:00:00;TR;9512.0;135.0;12262.0;96.0;647.0;2999.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 13:15:00;TR;9431.0;135.0;12259.0;105.0;639.0;2847.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 13:30:00;TR;9320.0;135.0;12175.0;108.0;610.0;2719.0;-3.0;37.0;-4.0;0.0;ND;ND
2025-01-03 13:45:00;TR;9305.0;134.0;12155.0;112.0;622.0;2675.0;-1.0;37.0;-4.0;0.0;ND;ND
2025-01-03 14:00:00;TR;9186.0;134.0;12132.0;118.0;579.0;2674.0;-1.0;37.0;-4.0;0.0;ND;ND
2025-01-03 14:15:00;TR;9167.0;134.0;12249.0;123.0;562.0;2601.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 14:30:00;TR;9069.0;134.0;12291.0;128.0;526.0;2594.0;0.0;37.0;0.0;0.0;ND;ND
2025-01-03 14:45:00;TR;8935.0;134.0;12232.0;119.0;494.0;2537.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-03 15:00:00;TR;8898.0;153.0;12232.0;116.0;435.0;2651.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-03 15:15:00;TR;8850.0;231.0;12338.0;123.0;365.0;2768.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-03 15:30:00;TR;8734.0;263.0;12355.0;120.0;297.0;2867.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-03 15:45:00;TR;8826.0;326.0;12325.0;134.0;214.0;3031.0;-3.0;38.0;0.0;0.0;ND;ND
2025-01-03 16:00:00;TR;8731.0;415.0;12304.0;146.0;167.0;2926.0;-4.0;38.0;0.0;0.0;ND;ND
2025-01-03 16:15:00;TR;8758.0;505.0;12374.0;158.0;118.0;4052.0;-3.0;38.0;0.0;4.0;ND;ND
2025-01-03 16:30:00;TR;8698.0;538.0;12356.0;166.0;84.0;4072.0;-1.0;39.0;0.0;4.0;ND;ND
2025-01-03 16:45:00;TR;8655.0;539.0;12372.0;167.0;47.0;4083.0;0.0;39.0;0.0;4.0;ND;ND
2025-01-03 17:00:00;TR;8736.0;541.0;12343.0;160.0;19.0;4579.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 17:15:00;TR;8652.0;541.0;12344.0;163.0;15.0;4819.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-03 17:30:00;TR;8879.0;543.0;12355.0;161.0;14.0;5536.0;0.0;39.0;0.0;2.0;ND;ND
2025-01-03 17:45:00;TR;8980.0;544.0;12363.0;164.0;14.0;6424.0;0.0;40.0;0.0;4.0;ND;ND
2025-01-03 18:00:00;TR;9033.0;544.0;12341.0;164.0;13.0;6644.0;-1.0;40.0;0.0;1.0;ND;ND
2025-01-03 18:15:00;TR;9176.0;545.0;12308.0;178.0;13.0;6325.0;-1.0;40.0;0.0;0.0;ND;ND
2025-01-03 18:30:00;TR;9247.0;546.0;12290.0;163.0;0.0;6337.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 18:45:00;TR;9274.0;545.0;12316.0;149.0;0.0;6440.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 19:00:00;TR;9352.0;546.0;12315.0;137.0;0.0;6425.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-03 19:15:00;TR;9241.0;546.0;12328.0;124.0;0.0;5575.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-03 19:30:00;TR;9224.0;548.0;12318.0;136.0;0.0;5325.0;-3.0;38.0;0.0;0.0;ND;ND
2025-01-03 19:45:00;TR;9126.0;402.0;12314.0;139.0;0.0;5250.0;-2.0;38.0;0.0;0.0;ND;ND
2025-01-03 20:00:00;TR;9055.0;350.0;12309.0;132.0;0.0;5141.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-03 20:15:00;TR;8894.0;354.0;12385.0;127.0;0.0;4923.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-03 20:30:00;TR;8834.0;356.0;12403.0;134.0;0.0;4574.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-03 20:45:00;TR;8839.0;355.0;12407.0;134.0;0.0;4441.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 21:00:00;TR;8955.0;353.0;12411.0;139.0;0.0;4242.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-03 21:15:00;TR;8892.0;358.0;12418.0;131.0;0.0;4600.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 21:30:00;TR;8813.0;355.0;12421.0;129.0;0.0;4506.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 21:45:00;TR;8668.0;356.0;12397.0;133.0;0.0;4363.0;-3.0;40.0;0.0;0.0;ND;ND
2025-01-03 22:00:00;TR;8752.0;348.0;12395.0;130.0;0.0;4225.0;-1.0;40.0;0.0;0.0;ND;ND
2025-01-03 22:15:00;TR;8942.0;542.0;12397.0;130.0;0.0;4467.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-03 22:30:00;TR;8971.0;548.0;12407.0;127.0;0.0;4873.0;-3.0;40.0;0.0;0.0;ND;ND
