date;DTYPE;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore
2025-01-03 22:45:00;TR;9107.0;547.0;12382.0;128.0;0.0;4753.0;-4.0;40.0;0.0;0.0;ND;ND
2025-01-03 23:00:00;TR;9108.0;547.0;12305.0;127.0;0.0;4670.0;-1.0;40.0;0.0;0.0;ND;ND
2025-01-03 23:15:00;TR;9305.0;547.0;12196.0;125.0;0.0;4038.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-03 23:30:00;TR;9169.0;549.0;12064.0;126.0;0.0;4036.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-03 23:45:00;TR;8969.0;545.0;11886.0;114.0;0.0;4334.0;0.0;40.0;0.0;5.0;ND;ND
2025-01-04 00:00:00;TR;8878.0;546.0;11793.0;114.0;0.0;4238.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-04 00:15:00;TR;8925.0;307.0;11719.0;110.0;0.0;5009.0;0.0;40.0;0.0;4.0;ND;ND
2025-01-04 00:30:00;TR;8741.0;141.0;11696.0;113.0;0.0;4697.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 00:45:00;TR;8638.0;134.0;11652.0;109.0;0.0;4497.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 01:00:00;TR;8575.0;134.0;11640.0;106.0;0.0;3897.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 01:15:00;TR;8616.0;134.0;11658.0;103.0;0.0;3944.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 01:30:00;TR;8522.0;134.0;11650.0;101.0;0.0;3907.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 01:45:00;TR;8574.0;134.0;11633.0;93.0;0.0;3924.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 02:00:00;TR;8465.0;134.0;11733.0;93.0;0.0;4137.0;0.0;39.0;0.0;5.0;ND;ND
2025-01-04 02:15:00;TR;8646.0;134.0;11728.0;95.0;0.0;4875.0;0.0;39.0;0.0;5.0;ND;ND
2025-01-04 02:30:00;TR;8439.0;134.0;11655.0;90.0;0.0;4416.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 02:45:00;TR;8445.0;135.0;11681.0;96.0;0.0;4507.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 03:00:00;TR;8369.0;134.0;11717.0;91.0;0.0;4069.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 03:15:00;TR;8406.0;135.0;11857.0;91.0;0.0;4762.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 03:30:00;TR;8324.0;135.0;12007.0;95.0;0.0;4649.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 03:45:00;TR;8372.0;135.0;12108.0;90.0;0.0;4844.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 04:00:00;TR;8370.0;135.0;12189.0;87.0;0.0;4701.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 04:15:00;TR;8397.0;135.0;12166.0;86.0;0.0;4249.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 04:30:00;TR;8383.0;135.0;12195.0;81.0;0.0;4265.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-04 04:45:00;TR;8378.0;135.0;12218.0;78.0;0.0;4480.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-04 05:00:00;TR;8379.0;135.0;12247.0;81.0;0.0;4671.0;0.0;38.0;0.0;0.0;ND;ND
2025-01-04 05:15:00;TR;8463.0;135.0;12248.0;79.0;0.0;4658.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 05:30:00;TR;8431.0;135.0;12281.0;85.0;0.0;4726.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 05:45:00;TR;8491.0;135.0;12269.0;83.0;0.0;4698.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 06:00:00;TR;8365.0;135.0;12259.0;83.0;0.0;4423.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 06:15:00;TR;8359.0;135.0;12176.0;84.0;0.0;4849.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 06:30:00;TR;8393.0;135.0;12100.0;89.0;0.0;4883.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 06:45:00;TR;8448.0;135.0;12063.0;88.0;0.0;4895.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-04 07:00:00;TR;8438.0;135.0;12023.0;91.0;0.0;4969.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-04 07:15:00;TR;8468.0;135.0;12030.0;92.0;0.0;4797.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-04 07:30:00;TR;8563.0;135.0;11974.0;89.0;0.0;4801.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-04 07:45:00;TR;8602.0;133.0;12089.0;97.0;0.0;4966.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-04 08:00:00;TR;8689.0;134.0;12029.0;102.0;12.0;5262.0;-2.0;40.0;0.0;0.0;ND;ND
2025-01-04 08:15:00;TR;8633.0;264.0;12133.0;115.0;26.0;5278.0;0.0;40.0;0.0;0.0;ND;ND
2025-01-04 08:30:00;TR;8749.0;313.0;12073.0;129.0;35.0;5514.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 08:45:00;TR;8837.0;409.0;12099.0;126.0;51.0;5506.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 09:00:00;TR;8936.0;508.0;12137.0;141.0;68.0;5479.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 09:15:00;TR;9025.0;544.0;12229.0;151.0;114.0;5440.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 09:30:00;TR;9062.0;544.0;12263.0;152.0;162.0;5507.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 09:45:00;TR;9089.0;544.0;12280.0;149.0;219.0;5487.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 10:00:00;TR;9135.0;545.0;12283.0;159.0;268.0;4936.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 10:15:00;TR;9422.0;544.0;12305.0;165.0;313.0;5024.0;-3.0;39.0;0.0;0.0;ND;ND
2025-01-04 10:30:00;TR;9470.0;544.0;12281.0;171.0;383.0;4823.0;-3.0;39.0;0.0;0.0;ND;ND
2025-01-04 10:45:00;TR;9520.0;544.0;12278.0;181.0;432.0;4782.0;-4.0;39.0;0.0;0.0;ND;ND
2025-01-04 11:00:00;TR;9575.0;545.0;12319.0;193.0;470.0;4495.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 11:15:00;TR;9409.0;545.0;12361.0;197.0;370.0;4553.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 11:30:00;TR;9499.0;544.0;12361.0;199.0;401.0;4345.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 11:45:00;TR;9460.0;544.0;12359.0;203.0;389.0;4527.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 12:00:00;TR;9474.0;544.0;12360.0;197.0;381.0;4536.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 12:15:00;TR;9472.0;543.0;12358.0;203.0;364.0;4564.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 12:30:00;TR;9436.0;543.0;12388.0;212.0;348.0;4527.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 12:45:00;TR;9582.0;543.0;12415.0;218.0;344.0;4528.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 13:00:00;TR;9425.0;542.0;12404.0;217.0;336.0;4222.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 13:15:00;TR;9342.0;543.0;12405.0;214.0;331.0;4365.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 13:30:00;TR;9214.0;543.0;12400.0;218.0;335.0;4131.0;-1.0;37.0;0.0;0.0;ND;ND
2025-01-04 13:45:00;TR;9164.0;542.0;12386.0;221.0;340.0;4325.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-04 14:00:00;TR;9115.0;542.0;12393.0;233.0;293.0;4063.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 14:15:00;TR;8997.0;542.0;12341.0;223.0;311.0;4580.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 14:30:00;TR;8914.0;543.0;12327.0;228.0;291.0;4574.0;-1.0;40.0;0.0;0.0;ND;ND
2025-01-04 14:45:00;TR;8957.0;542.0;12345.0;237.0;254.0;4558.0;-1.0;40.0;0.0;0.0;ND;ND
2025-01-04 15:00:00;TR;8837.0;540.0;12172.0;237.0;227.0;4566.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 15:15:00;TR;8772.0;540.0;12022.0;246.0;182.0;5135.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 15:30:00;TR;8695.0;542.0;11899.0;249.0;148.0;4865.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 15:45:00;TR;8772.0;541.0;11770.0;246.0;110.0;5036.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 16:00:00;TR;8756.0;541.0;11747.0;253.0;77.0;4758.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 16:15:00;TR;8736.0;541.0;11757.0;253.0;61.0;4755.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 16:30:00;TR;8542.0;542.0;11758.0;255.0;46.0;4796.0;-3.0;39.0;0.0;0.0;ND;ND
2025-01-04 16:45:00;TR;8704.0;541.0;11749.0;268.0;38.0;4964.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 17:00:00;TR;8667.0;540.0;11758.0;278.0;18.0;4883.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 17:15:00;TR;8700.0;540.0;11762.0;283.0;16.0;4746.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 17:30:00;TR;8794.0;540.0;11802.0;289.0;16.0;4975.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 17:45:00;TR;8953.0;541.0;11990.0;304.0;14.0;4901.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 18:00:00;TR;9005.0;541.0;12309.0;311.0;13.0;4835.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 18:15:00;TR;9094.0;541.0;12351.0;325.0;13.0;5163.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 18:30:00;TR;9129.0;539.0;12365.0;320.0;0.0;4930.0;-3.0;39.0;0.0;0.0;ND;ND
2025-01-04 18:45:00;TR;9163.0;540.0;12377.0;303.0;0.0;4606.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 19:00:00;TR;9063.0;539.0;12371.0;305.0;0.0;5088.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 19:15:00;TR;8985.0;539.0;12386.0;320.0;0.0;5131.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 19:30:00;TR;8919.0;537.0;12371.0;314.0;0.0;5012.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 19:45:00;TR;8859.0;537.0;12370.0;305.0;0.0;4857.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 20:00:00;TR;8620.0;537.0;12372.0;311.0;0.0;4951.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 20:15:00;TR;8533.0;537.0;12385.0;313.0;0.0;5063.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-04 20:30:00;TR;8467.0;536.0;12378.0;305.0;0.0;4633.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 20:45:00;TR;8487.0;536.0;12369.0;322.0;0.0;4298.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 21:00:00;TR;8360.0;474.0;12378.0;327.0;0.0;4215.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 21:15:00;TR;8272.0;213.0;12378.0;329.0;0.0;4218.0;-3.0;39.0;0.0;0.0;ND;ND
2025-01-04 21:30:00;TR;8149.0;131.0;12372.0;318.0;0.0;3908.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 21:45:00;TR;8149.0;132.0;12379.0;317.0;0.0;3897.0;-1.0;39.0;0.0;0.0;ND;ND
2025-01-04 22:00:00;TR;8198.0;132.0;12386.0;318.0;0.0;3739.0;-3.0;39.0;0.0;0.0;ND;ND
2025-01-04 22:15:00;TR;8468.0;132.0;12381.0;297.0;0.0;3733.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-04 22:30:00;TR;8384.0;132.0;12371.0;294.0;0.0;3637.0;-3.0;37.0;0.0;0.0;ND;ND
2025-01-04 22:45:00;TR;8464.0;132.0;12369.0;284.0;0.0;3929.0;-2.0;37.0;0.0;0.0;ND;ND
2025-01-04 23:00:00;TR;8538.0;132.0;12374.0;279.0;0.0;3383.0;-1.0;38.0;0.0;0.0;ND;ND
2025-01-04 23:15:00;TR;8564.0;132.0;12321.0;277.0;0.0;3444.0;0.0;38.0;0.0;4.0;ND;ND
2025-01-04 23:30:00;TR;8395.0;132.0;12313.0;280.0;0.0;3296.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-04 23:45:00;TR;8257.0;129.0;12265.0;278.0;0.0;3274.0;0.0;39.0;0.0;0.0;ND;ND
2025-01-05 00:00:00;TR;8154.0;129.0;12227.0;283.0;0.0;3916.0;-2.0;39.0;0.0;0.0;ND;ND
2025-01-05 00:15:00;TR;8157.0;129.0;12324.0;298.0;0.0;4436.0;-165.0;39.0;0.0;0.0;ND;ND
2025-01-05 00:30:00;TR;7978.0;129.0;12231.0;297.0;0.0;4138.0;-166.0;39.0;0.0;0.0;ND;ND
2025-01-05 00:45:00;TR;7826.0;131.0;12150.0;308.0;0.0;3624.0;-327.0;39.0;0.0;0.0;ND;ND
2025-01-05 01:00:00;TR;7740.0;131.0;12189.0;298.0;0.0;3866.0;-324.0;39.0;0.0;0.0;ND;ND
2025-01-05 01:15:00;TR;7729.0;130.0;12198.0;304.0;0.0;3890.0;-325.0;39.0;0.0;0.0;ND;ND
2025-01-05 01:30:00;TR;7667.0;131.0;12148.0;302.0;0.0;3347.0;-324.0;39.0;0.0;0.0;ND;ND
2025-01-05 01:45:00;TR;7613.0;130.0;11978.0;299.0;0.0;3337.0;-329.0;39.0;0.0;0.0;ND;ND
2025-01-05 02:00:00;TR;7649.0;131.0;12033.0;304.0;0.0;3057.0;-327.0;39.0;0.0;0.0;ND;ND
2025-01-05 02:15:00;TR;7725.0;130.0;12078.0;307.0;0.0;3275.0;-979.0;39.0;0.0;0.0;ND;ND
2025-01-05 02:30:00;TR;7595.0;130.0;11805.0;319.0;0.0;3002.0;-975.0;39.0;-5.0;0.0;ND;ND
2025-01-05 02:45:00;TR;7507.0;130.0;11853.0;328.0;0.0;2724.0;-1143.0;39.0;0.0;0.0;ND;ND
2025-01-05 03:00:00;TR;7473.0;130.0;11799.0;332.0;0.0;2751.0;-1141.0;39.0;0.0;0.0;ND;ND
2025-01-05 03:15:00;TR;7447.0;130.0;11855.0;330.0;0.0;2954.0;-1463.0;39.0;0.0;3.0;ND;ND
2025-01-05 03:30:00;TR;7341.0;130.0;11658.0;340.0;0.0;2704.0;-1464.0;39.0;0.0;0.0;ND;ND
2025-01-05 03:45:00;TR;7219.0;130.0;11307.0;358.0;0.0;2741.0;-1540.0;39.0;0.0;0.0;ND;ND
2025-01-05 04:00:00;TR;7252.0;130.0;10923.0;374.0;0.0;2776.0;-1557.0;39.0;0.0;0.0;ND;ND
2025-01-05 04:15:00;TR;7118.0;130.0;10937.0;380.0;0.0;2391.0;-1849.0;39.0;0.0;4.0;ND;ND
2025-01-05 04:30:00;TR;7101.0;130.0;10994.0;389.0;0.0;2396.0;-1849.0;39.0;0.0;0.0;ND;ND
2025-01-05 04:45:00;TR;7015.0;130.0;10862.0;382.0;0.0;2387.0;-2084.0;39.0;0.0;4.0;ND;ND
2025-01-05 05:00:00;TR;7063.0;130.0;10689.0;377.0;0.0;2401.0;-2079.0;39.0;0.0;0.0;ND;ND
2025-01-05 05:15:00;TR;7106.0;130.0;10688.0;369.0;0.0;2410.0;-2076.0;40.0;0.0;0.0;ND;ND
2025-01-05 05:30:00;TR;7099.0;130.0;10456.0;365.0;0.0;2386.0;-2082.0;39.0;0.0;0.0;ND;ND
2025-01-05 05:45:00;TR;7065.0;130.0;10326.0;358.0;0.0;2387.0;-2082.0;39.0;0.0;0.0;ND;ND
2025-01-05 06:00:00;TR;7009.0;130.0;10284.0;361.0;0.0;2443.0;-2076.0;39.0;0.0;0.0;ND;ND
2025-01-05 06:15:00;TR;7004.0;130.0;10435.0;346.0;0.0;2477.0;-2074.0;39.0;0.0;0.0;ND;ND
2025-01-05 06:30:00;TR;7028.0;130.0;10293.0;354.0;0.0;2475.0;-2077.0;39.0;0.0;0.0;ND;ND
2025-01-05 06:45:00;TR;7014.0;130.0;10319.0;343.0;0.0;2471.0;-1853.0;39.0;0.0;0.0;ND;ND
2025-01-05 07:00:00;TR;7023.0;130.0;10361.0;342.0;0.0;2537.0;-1848.0;39.0;0.0;0.0;ND;ND
2025-01-05 07:15:00;TR;6954.0;130.0;10449.0;367.0;0.0;2597.0;-1454.0;39.0;0.0;0.0;ND;ND
2025-01-05 07:30:00;TR;7045.0;130.0;10426.0;370.0;0.0;2604.0;-1456.0;38.0;-4.0;0.0;ND;ND
2025-01-05 07:45:00;TR;7051.0;130.0;10433.0;373.0;0.0;2606.0;-1454.0;38.0;0.0;0.0;ND;ND
2025-01-05 08:00:00;TR;7151.0;130.0;10454.0;373.0;13.0;2629.0;-1456.0;38.0;0.0;0.0;ND;ND
2025-01-05 08:15:00;TR;7176.0;130.0;10592.0;377.0;24.0;2698.0;-1453.0;39.0;0.0;0.0;ND;ND
2025-01-05 08:30:00;TR;7186.0;130.0;10444.0;394.0;34.0;2724.0;-1454.0;39.0;0.0;0.0;ND;ND
2025-01-05 08:45:00;TR;7313.0;130.0;10272.0;400.0;45.0;2780.0;-1454.0;39.0;0.0;0.0;ND;ND
2025-01-05 09:00:00;TR;7509.0;130.0;10087.0;403.0;59.0;2795.0;-1457.0;39.0;0.0;0.0;ND;ND
2025-01-05 09:15:00;TR;7573.0;129.0;10156.0;398.0;91.0;3149.0;-1456.0;39.0;0.0;0.0;ND;ND
2025-01-05 09:30:00;TR;7755.0;129.0;10145.0;424.0;129.0;3142.0;-1460.0;39.0;0.0;0.0;ND;ND
2025-01-05 09:45:00;TR;7806.0;129.0;10223.0;438.0;176.0;3331.0;-1455.0;39.0;0.0;0.0;ND;ND
2025-01-05 10:00:00;TR;7853.0;129.0;10191.0;419.0;213.0;3441.0;-1463.0;39.0;0.0;4.0;ND;ND
2025-01-05 10:15:00;TR;7903.0;129.0;10134.0;432.0;261.0;3519.0;-1458.0;39.0;0.0;0.0;ND;ND
2025-01-05 10:30:00;TR;7958.0;129.0;10321.0;429.0;294.0;3261.0;-1460.0;39.0;0.0;0.0;ND;ND
2025-01-05 10:45:00;TR;8061.0;129.0;10465.0;428.0;345.0;3261.0;-1459.0;39.0;0.0;0.0;ND;ND
2025-01-05 11:00:00;TR;8046.0;129.0;10490.0;441.0;373.0;3187.0;-1459.0;39.0;0.0;0.0;ND;ND
2025-01-05 11:15:00;TR;7994.0;129.0;10654.0;431.0;343.0;3121.0;-1457.0;39.0;0.0;0.0;ND;ND
2025-01-05 11:30:00;TR;7977.0;129.0;10572.0;440.0;367.0;3106.0;-1457.0;39.0;0.0;0.0;ND;ND
2025-01-05 11:45:00;TR;8030.0;129.0;10544.0;442.0;405.0;3108.0;-1457.0;39.0;0.0;0.0;ND;ND
2025-01-05 12:00:00;TR;8130.0;129.0;10595.0;461.0;454.0;3106.0;-1461.0;39.0;0.0;0.0;ND;ND
2025-01-05 12:15:00;TR;8170.0;128.0;10643.0;465.0;456.0;3029.0;-1456.0;39.0;0.0;0.0;ND;ND
2025-01-05 12:30:00;TR;8082.0;128.0;10543.0;460.0;438.0;2913.0;-1456.0;39.0;0.0;0.0;ND;ND
2025-01-05 12:45:00;TR;8200.0;128.0;10705.0;459.0;454.0;3205.0;-1460.0;39.0;0.0;0.0;ND;ND
2025-01-05 13:00:00;TR;8106.0;128.0;10610.0;468.0;453.0;2886.0;-1455.0;39.0;0.0;0.0;ND;ND
2025-01-05 13:15:00;TR;7943.0;128.0;10633.0;467.0;426.0;2985.0;-1538.0;39.0;0.0;0.0;ND;ND
2025-01-05 13:30:00;TR;7863.0;128.0;10473.0;483.0;413.0;2715.0;-1538.0;39.0;0.0;0.0;ND;ND
2025-01-05 13:45:00;TR;7760.0;128.0;10564.0;484.0;401.0;2689.0;-1770.0;39.0;0.0;0.0;ND;ND
2025-01-05 14:00:00;TR;7612.0;128.0;10527.0;483.0;389.0;2671.0;-1773.0;39.0;0.0;0.0;ND;ND
2025-01-05 14:15:00;TR;7519.0;128.0;10587.0;490.0;370.0;2465.0;-1772.0;39.0;0.0;0.0;ND;ND
2025-01-05 14:30:00;TR;7456.0;128.0;10523.0;471.0;353.0;2457.0;-1768.0;39.0;0.0;0.0;ND;ND
2025-01-05 14:45:00;TR;7361.0;128.0;10360.0;462.0;332.0;2459.0;-1767.0;39.0;0.0;0.0;ND;ND
2025-01-05 15:00:00;TR;7401.0;128.0;10396.0;481.0;290.0;2465.0;-1765.0;39.0;0.0;0.0;ND;ND
2025-01-05 15:15:00;TR;7390.0;128.0;10574.0;481.0;259.0;2469.0;-1768.0;39.0;0.0;0.0;ND;ND
2025-01-05 15:30:00;TR;7319.0;128.0;10553.0;478.0;223.0;2445.0;-1768.0;39.0;0.0;0.0;ND;ND
2025-01-05 15:45:00;TR;7390.0;128.0;10509.0;501.0;153.0;2457.0;-1534.0;39.0;0.0;0.0;ND;ND
2025-01-05 16:00:00;TR;7333.0;128.0;10558.0;503.0;125.0;2691.0;-1529.0;39.0;0.0;0.0;ND;ND
2025-01-05 16:15:00;TR;7374.0;128.0;10297.0;475.0;92.0;2695.0;-1534.0;39.0;0.0;0.0;ND;ND
2025-01-05 16:30:00;TR;7411.0;128.0;10466.0;470.0;66.0;2699.0;-1534.0;38.0;0.0;0.0;ND;ND
2025-01-05 16:45:00;TR;7350.0;128.0;10355.0;479.0;36.0;2753.0;-1448.0;38.0;0.0;0.0;ND;ND
2025-01-05 17:00:00;TR;7398.0;128.0;10474.0;501.0;18.0;2865.0;-1452.0;38.0;0.0;0.0;ND;ND
2025-01-05 17:15:00;TR;7542.0;128.0;10553.0;511.0;17.0;3369.0;-1453.0;38.0;0.0;0.0;ND;ND
2025-01-05 17:30:00;TR;7685.0;128.0;10694.0;505.0;14.0;3544.0;-1457.0;38.0;0.0;0.0;ND;ND
2025-01-05 17:45:00;TR;7898.0;128.0;10636.0;518.0;15.0;3826.0;-1462.0;38.0;0.0;0.0;ND;ND
2025-01-05 18:00:00;TR;7982.0;128.0;10625.0;506.0;15.0;3835.0;-1454.0;38.0;0.0;0.0;ND;ND
2025-01-05 18:15:00;TR;8040.0;128.0;10569.0;521.0;13.0;3819.0;-648.0;38.0;0.0;0.0;ND;ND
2025-01-05 18:30:00;TR;8136.0;128.0;10624.0;502.0;0.0;4029.0;-654.0;38.0;0.0;0.0;ND;ND
2025-01-05 18:45:00;TR;8203.0;128.0;10572.0;515.0;0.0;4004.0;-487.0;38.0;0.0;0.0;ND;ND
2025-01-05 19:00:00;TR;8301.0;128.0;10687.0;519.0;0.0;4097.0;-486.0;38.0;0.0;0.0;ND;ND
2025-01-05 19:15:00;TR;8304.0;128.0;10869.0;539.0;0.0;4043.0;-490.0;38.0;0.0;0.0;ND;ND
2025-01-05 19:30:00;TR;8334.0;128.0;11038.0;536.0;0.0;4005.0;-489.0;38.0;0.0;0.0;ND;ND
2025-01-05 19:45:00;TR;8166.0;128.0;11085.0;523.0;0.0;3658.0;-488.0;38.0;0.0;0.0;ND;ND
2025-01-05 20:00:00;TR;8009.0;128.0;11200.0;513.0;0.0;3521.0;-811.0;38.0;0.0;0.0;ND;ND
2025-01-05 20:15:00;TR;8045.0;128.0;11243.0;510.0;0.0;3328.0;-815.0;38.0;0.0;0.0;ND;ND
2025-01-05 20:30:00;TR;7879.0;128.0;11122.0;516.0;0.0;3302.0;-811.0;38.0;0.0;0.0;ND;ND
2025-01-05 20:45:00;TR;7893.0;128.0;11118.0;529.0;0.0;3095.0;-976.0;38.0;0.0;0.0;ND;ND
2025-01-05 21:00:00;TR;7790.0;128.0;11046.0;541.0;0.0;2966.0;-975.0;38.0;0.0;0.0;ND;ND
2025-01-05 21:15:00;TR;7703.0;128.0;10846.0;547.0;0.0;3020.0;-1298.0;38.0;0.0;0.0;ND;ND
2025-01-05 21:30:00;TR;7631.0;128.0;10561.0;557.0;0.0;3022.0;-1298.0;38.0;0.0;0.0;ND;ND
2025-01-05 21:45:00;TR;7546.0;128.0;10536.0;561.0;0.0;3016.0;-1453.0;38.0;0.0;0.0;ND;ND
2025-01-05 22:00:00;TR;7494.0;128.0;10543.0;552.0;0.0;2857.0;-1457.0;38.0;0.0;0.0;ND;ND
2025-01-05 22:15:00;TR;7633.0;128.0;10496.0;560.0;0.0;2713.0;-1452.0;38.0;0.0;0.0;ND;ND
2025-01-05 22:30:00;TR;7707.0;128.0;10515.0;561.0;0.0;2930.0;-1456.0;38.0;0.0;0.0;ND;ND
2025-01-05 22:45:00;TR;7722.0;128.0;10158.0;554.0;0.0;3176.0;-1457.0;38.0;0.0;0.0;ND;ND
2025-01-05 23:00:00;TR;7748.0;128.0;9681.0;548.0;0.0;3134.0;-1456.0;38.0;0.0;0.0;ND;ND
2025-01-05 23:15:00;TR;7821.0;128.0;9682.0;553.0;0.0;2838.0;-1451.0;38.0;0.0;0.0;ND;ND
2025-01-05 23:30:00;TR;7676.0;128.0;9695.0;551.0;0.0;2753.0;-1451.0;38.0;0.0;0.0;ND;ND
2025-01-05 23:45:00;TR;7482.0;132.0;9407.0;552.0;0.0;2741.0;-1451.0;38.0;0.0;0.0;ND;ND
